relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-3d696cad1e9a2c5a47b0,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0035,"Canada's genetic resources by acquiring and/or developing, adapting, monitoring, utilizing and/or re- leasing plant, animal and other biological genetic resources.",0.98
REL-ca5321a90e970629c6d0,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0036,Fisheries are an important environmental and economic resource for Canada.,0.98
REL-6b4a74bd41ee3dacfd1f,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0037,"Canada's capability to anticipate and respond to the threat of toxic chemical pollution, the Government will expand scientific assessment, monitoring and research on toxic substances and their effects on fish and fish habitat.",0.98
REL-7b046e39a39617e2418b,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0038,Canada is also calling on all states to sup- port international acceptance of the practical measures needed to make the Law of the Sea Convention work as it was intended.,0.98
REL-08f26ee771e8d773a4ab,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0039,Canada are seriously affecting our natural and historical heritage.,0.98
REL-5ec54540c7361cc847ba,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0040,Canada's Natural Heritage It is not sufficient simply to set aside land for parks.,0.98
REL-0f96d67118a545b55c53,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0041,Canada for a four-year program to support the recovery of Canada's endangered wildlife species.,0.98
REL-c077df91873853fed19c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0042,Canada's biodiversity for both future generations of Canadians and the rest of the world.,0.98
REL-d3d0b217e667ab723ed9,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0043,"Canada, there is a growing export market for bear gall bladders, again for traditional Asian medicines.",0.98
REL-ab81a3bd75da1a68aec4,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0044,Canada's early his- tory.,0.98
REL-f8ad63ff4692a2000f71,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0045,Canada to pursue better controls on these substances in the interna- tional forum.,0.98
REL-45447431398aa80dd80a,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0046,Canada's North.,0.98
REL-4b2f2dd03c9287cb68dc,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0047,Canada Many Canadians might welcome an increase in temperature as an alternative to cold winters.,0.98
REL-d47627578dab17959e29,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0048,Canada.,0.98
REL-6f95061cf8850b2dad82,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0049,Canada has already pledged to eliminate controlled CFCs by 1997.,0.98
REL-cc2f37678ce9084df51c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0050,Canada will put in place first are those that make economic sense in their own right (such as energy efficiency and tree planting) or that serve multiple policy objectives (such as elimination of CFCs).,0.98
REL-5478293d44d4d4b5c2de,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0051,Canada believes that strategic and competi- tive economic advantages exist for nations capable of improving energy efficiency.,0.98
REL-552efcb67af236e6d76c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0052,"Canada will launch a major public infor- mation campaign, beginning in 1991, in order to stress the importance of individual action and to put Canadians in a po- sition to make more informed decisions.",0.98
REL-169760c1da52a9798b99,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0053,Canada and the provinces are acting to reduce the amount of ground-level ozone in our country.,0.98
REL-04ae15a5db91b8314483,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0054,Canada.,0.98
REL-f7a2f390677dcf379db8,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0055,Canada's Goal is to Phase Out the Use of CFCs by 1997 and the Use of Methyl Chloroform and Other Major Ozone-Depleting Substances by the Year 2000.,0.98
REL-f96e766a27d61d4ae95d,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0056,"Canada's contribution to a series of such observatories in the Arctic nations; by 1992, augment the Canadian Ozone Monitoring Program to determine the effects of ozone depletion on people in all parts of the country; dep.",0.98
REL-cc5119fdad04e22f1151,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0057,Canada will Cap Acid-Rain-Related Emissions in Eastern Canada Beyond 1994 through Extended Federal-Provincial Acid Rain Control Agreements.,0.98
REL-abdaf3f16978b11e8149,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0058,acid rain control programs will solve Canada's acid rain problem.,0.98
REL-2ef3b727be997cb515fb,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0059,Canada and other industrial countries must be pre- pared to live up to their responsibilities as privileged members of the international community.,0.98
REL-8277d9a1959a04f0f91a,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0060,Canada will establish a national secretariat to assist the partici- pation of Canadians in the conference.,0.98
REL-cd182d8723781fd9206e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0061,Canada will continue to play an active role in the Organization for Economic Co-operation and Development (OECD) and the Eco- nomic Commission for Europe (ECE).,0.98
REL-cf3714a60b2449c355f7,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0062,"Canada will also explore ways to strengthen co-operation on continental environmental issues such as long-range transboundary air pollution, toxic chemicals and migratory birds and mammals.",0.98
REL-a56485f74a5bd157982e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0063,Canada's aboriginal communities have long understood the importance of resource management and environmental stewardship.,0.98
REL-8a2e269b652055cc0c26,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0064,"Canada, which was approved by wildlife ministers in September 1990, calls for effective co-operation between governments and aboriginal peoples in wildlife conservation, research, education and enforcement.",0.98
REL-54eb9382e7ba103fee79,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0065,Canada will establish annual conferences to consult business and labour repre- sentatives on cur- rent environmental issues and concerns.,0.98
REL-7f475d8c7b30117b07ef,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0066,Canada.,0.98
REL-a8d51dffebe6ba4899c2,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0067,Canada will explore ways of improving the consultation process to involve as many Canadians in as mean- ingful a manner as possible.,0.98
REL-1f98562d3087e356a1c9,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0068,"The Government of Canada will, by mid-1991, develop a pre- liminary national set of environmental indicators and initiate stakeholder consultations.",0.98
REL-67647d55a2448b226c84,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0069,Canada must act as a catalyst.,0.98
REL-74fbffd03c58ecebd16e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0070,Canada is also a world leader in the continuing effort to under- stand the complex phenomena of climate change.,0.98
REL-16027b9808a9bdaed717,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0071,"Technology for Solutions Cleaning up the environment while preventing further degrada- tion is not only a challenge, it is an important opportunity for Canada.",0.98
REL-edd7271f2e9b287450f3,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0072,"Canada has undertaken extensive public education and information-transfer 153 initiatives, including measures in the area of technology demonstra- tion, evaluation and transfer.",0.98
REL-b5c4dfc3e9b315154732,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0073,"Canada, Environment Canada will enhance its ongoing program of in- spections, information exchange and investigations leading to vigorous enforcement of environmental regulations.",0.98
REL-6c5f4c17e8f3e4dc2051,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0074,"■ Introduction The federal government is the largest single ""business"" in Canada, with expenditures of $125 billion and over 585,000 public servants and employees of Crown corporations.",0.98
REL-b1f73e5dce8d5e74e563,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0075,"Gelfand, Calgary, Alberta, Green Plan Consultations ■ Early in 1991, the Government of Canada will begin a compre- hensive review of the environmental implications of existing statutes, policies, programs and regulations, and will propose modifications as necessary.",0.98
REL-bf21855818af1685ed70,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0076,"Gelfand, Calgary, Alberta, Green Plan Consultations ■ Early in 1991, the Government of Canada will begin a compre- hensive review of the environmental implications of existing statutes, policies, programs and regulations, and will propose modifications as necessary.",0.98
REL-7d139b65e44f823f5e20,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0077,Canada's Goal Is to Respond Quickly and Effectively to Threats Posed by Pollution Emergencies due to human activity and Naturally Occurring Environmental Emergencies.,0.98
REL-46ef6d5435297aa035ba,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0078,Canada.,0.98
REL-b456bb18a7932b7adfae,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0079,Canada.,0.98
REL-8844514c832a68139704,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0080,Canada.,0.98
REL-aca48aecee9eacde0ee7,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0081,"Canada will provide earlier detection, better pre- diction and more timely warnings of severe weather events and of major airborne pollution emergencies such as volcanic erup- tions and nuclear accidents.",0.98
REL-118f5af5f053b4ef2f8f,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0004,Great Lakes and the St.,0.98
REL-fd81b4547ca305f47282,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0007,"Great Lakes, and a marked decline in concentrations of several major air pollutants.",0.98
REL-ae70ca23f8c12731ea46,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0013,Great Lakes; and the development of national guidelines on matters such as drinking water quality.,0.98
REL-743351b772c913bee55d,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0014,■ Of concern are native populations in the Great Lakes basin.,0.98
REL-8ec3b6a319e0cfd66400,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0015,Great Lakes basin.,0.98
REL-40f9cf85ea6e4ae3a0c1,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0016,"Great Lakes is the largest freshwater system in the world, acting as a reservoir for 20 per cent of the globe's stored freshwater.",0.98
REL-4e1f99a96bf07be547d6,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0018,Great Lakes and the St.,0.98
REL-b7c754b2185f53b3f415,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0019,Great Lakes and the St.,0.98
REL-fa138ca5c0fa1d2e0517,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0022,Great Lakes and St.,0.98
REL-c3ebee1188da336387da,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0042,Great Lakes Deep-Water Sculpin Lake Simcoe Whitefish Margined Madtom Shorthead Sculpin Slaortjaw Cisco Shortnose Cisco V Plants American Chestnut American Waterwillow Athabasca Thrift Blue Ash Bluehearts Colicroot Giant Helleborine,0.98
REL-ed3ee332df70b9ee0126,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0048,Great Lakes winter ice system may disappear.,0.98
REL-fca58f1a14c76fe122ec,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0053,Great Lakes and St.,0.98
REL-473481fdabbf4e59da9c,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0054,Great Lakes and St.,0.98
REL-cb079f8d9805b636b060,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0061,Great Lakes pollution prevention.,0.98
REL-c92779e7f243597026a8,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0069,"Great Lakes and for their investigation of contamination of the Arctic, acid rain, climate change and numerous other pioneering endeavours.",0.98
REL-c40d280e73abd1c63489,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0078,other 4% 1) Great Lakes A.,0.98
REL-e7b2f1dd782c95327eee,DOC034,document_mentions_location,North America,DOC034,DOC034-C0022,"North America, is proceeding.",0.98
REL-633012c6395e65048ede,DOC034,document_mentions_location,North America,DOC034,DOC034-C0047,"North America's temperature increase will also be greater than the global mean, probably bringing in its wake less summer rainfall and reduced soil moisture.",0.98
REL-0f52eecf94c83562e279,DOC034,document_mentions_location,North America,DOC034,DOC034-C0061,North America and Europe in the environmental field.,0.98
REL-ec2f21cf4a5457a051a0,DOC034,document_mentions_location,United States,DOC034,DOC034-C0016,United States have brought excessive-nutrient-level problems under control.,0.98
REL-42cd41bfccb8787108ed,DOC034,document_mentions_location,United States,DOC034,DOC034-C0018,United States to devel- op a bilateral action plan for comprehensive pollution preven- tion in the Great Lakes and St.,0.98
REL-71927b78a89a08969087,DOC034,document_mentions_location,United States,DOC034,DOC034-C0019,United States to devel- op a bilateral action plan for comprehensive pollution preven- tion in the Great Lakes and St.,0.98
REL-941632acfaf88d3eaafd,DOC034,document_mentions_location,United States,DOC034,DOC034-C0022,United States concluded that the only prudent course was to set a long-term goal to virtually eliminate discharges of persis- tent toxic chemicals.,0.98
